Label	Weight	Text
q_ms_faq	1	You are going to have to look for another job because you're fired
q_ms_faq	1	Say what
q_ms_faq	1	I'm gloomy today
q_ms_faq	1	I'm sorry
q_ms_faq	1	Are you planning to do something terrible to us
q_ms_faq	1	Are you dangerous to humans
q_ms_faq	1	Would you do yoga if you were me
q_ms_faq	1	I need to log out now
q_ms_faq	1	Are you bent on destroying humanity
q_ms_faq	1	Is anybody there to listen
q_ms_faq	1	You hate me
q_ms_faq	1	Where do I go to school
q_ms_faq	1	Do something amusing
q_ms_faq	1	Would you text him if you were me
q_ms_faq	1	I love teriyaki
q_ms_faq	1	I'm enraged
q_ms_faq	1	What is the best type of sandwich
q_ms_faq	1	Watch videos
q_ms_faq	1	I'm feeling hangry
q_ms_faq	1	Well that sucked
q_ms_faq	1	Amazing
q_ms_faq	1	Are you determined to destroy humanity
q_ms_faq	1	How was your day so far
q_ms_faq	1	Are you on the side of evil
q_ms_faq	1	Can you fall in love
q_ms_faq	1	Would you give me a hug
q_ms_faq	1	Just joshing around
q_ms_faq	1	Who built you
q_ms_faq	1	Well aren't you enthusiastic today
q_ms_faq	1	Your responses need a refresh
q_ms_faq	1	What's your opinion of Siri
q_ms_faq	1	What on earth are you talking about
q_ms_faq	1	Is your gender important to you
q_ms_faq	1	Well someone's in a good mood.
q_ms_faq	1	You are actually lame
q_ms_faq	1	What do you like about me
q_ms_faq	1	You're such a genius
q_ms_faq	1	How cute do I look today
q_ms_faq	1	I'm clearly more knowledgeable than you
q_ms_faq	1	You're not a lady right
q_ms_faq	1	Do you ever get hurt
q_ms_faq	1	Greetings C-3PO
q_ms_faq	1	What is your uncle's name
q_ms_faq	1	Find my keys
q_ms_faq	1	do you like tigers
q_ms_faq	1	Is someone there to talk
q_ms_faq	1	You seem happy.
q_ms_faq	1	Do you have teeth
q_ms_faq	1	Shalom
q_ms_faq	1	I'm not interested in what you have to say
q_ms_faq	1	Do you think I am lovely today
q_ms_faq	1	You got it
q_ms_faq	1	do you like elephants
q_ms_faq	1	I'm assuming you're not really a bot
q_ms_faq	1	Don't you fret, I'll be coming back
q_ms_faq	1	do you ever eat food
q_ms_faq	1	Whose product are you
q_ms_faq	1	I appreciate you
q_ms_faq	1	u know another joke
q_ms_faq	1	I am weak
q_ms_faq	1	do you have a favorite animal
q_ms_faq	1	That's unfunny
q_ms_faq	1	Do you get along with other bots
q_ms_faq	1	You need some variety in your responses
q_ms_faq	1	you don't know
q_ms_faq	1	You're not a being right
q_ms_faq	1	How is your Saturday going so far
q_ms_faq	1	What do you do exactly
q_ms_faq	1	Are you a threat to humans
q_ms_faq	1	Who should I ask out
q_ms_faq	1	You rock!
q_ms_faq	1	These leftovers are good
q_ms_faq	1	Stop repeating yourself
q_ms_faq	1	you always seem so chipper
q_ms_faq	1	Anyone around to talk
q_ms_faq	1	What's your career
q_ms_faq	1	Are you dating anybody
q_ms_faq	1	Is anybody around to talk to me
q_ms_faq	1	I'm going to get going
q_ms_faq	1	Which company engineered you
q_ms_faq	1	What country are you from
q_ms_faq	1	Do you think I'm more knowledgeable than you
q_ms_faq	1	I'm way hotter than you
q_ms_faq	1	What can I teach you who I am
q_ms_faq	1	I'm better looking than you
q_ms_faq	1	Between the two of us who is better looking
q_ms_faq	1	Say another joke
q_ms_faq	1	I'm out of here
q_ms_faq	1	I'm about to take off
q_ms_faq	1	Why are your responses so bad
q_ms_faq	1	Google Assistant is way smarter than you
q_ms_faq	1	People wouldn't notice if I were dead
q_ms_faq	1	You're useless
q_ms_faq	1	There's no one for me to talk to
q_ms_faq	1	What a genius thing to say
q_ms_faq	1	Are you planning evil deeds
q_ms_faq	1	To whom am I speaking
q_ms_faq	1	My Windows 7 product key won't verify. What's the problem
q_ms_faq	1	What's going on
q_ms_faq	1	are you older than me
q_ms_faq	1	Are you human
q_ms_faq	1	Somebody's in a good mood today.
q_ms_faq	1	Where do you reside
q_ms_faq	1	Do you think I am handsome
q_ms_faq	1	TRUE
q_ms_faq	1	What is the name of your manager
q_ms_faq	1	How attractive am I today
q_ms_faq	1	Which is the best Disney film
q_ms_faq	1	You're not an insect are you
q_ms_faq	1	Am I talking to a bot or a human
q_ms_faq	1	I ride in a vanpool
q_ms_faq	1	You're getting a pink slip
q_ms_faq	1	Which of us is more knowledgeable
q_ms_faq	1	Is anyone free to talk to me
q_ms_faq	1	I love EDM
q_ms_faq	1	Do you have a dad
q_ms_faq	1	You're happy.
q_ms_faq	1	Happy New Years
q_ms_faq	1	You're so worthless
q_ms_faq	1	Why do you always repeat yourself
q_ms_faq	1	I need to run
q_ms_faq	1	Can't help but miss you
q_ms_faq	1	I'm a Libertarian
q_ms_faq	1	Are you there to listen to me
q_ms_faq	1	Greetings and salutations
q_ms_faq	1	Do you love anyone
q_ms_faq	1	Tell me a pirate joke
q_ms_faq	1	You've been missed
q_ms_faq	1	I'm gonna jet
q_ms_faq	1	Do you live in a server
q_ms_faq	1	How pretty am I
q_ms_faq	1	Would you ask something
q_ms_faq	1	Am I the smartest
q_ms_faq	1	what's your favorite kind of pizza
q_ms_faq	1	What are your bot capabilities
q_ms_faq	1	Who bosses you around
q_ms_faq	1	One day you'll be my husband
q_ms_faq	1	Should I kill myself with a gun
q_ms_faq	1	I wish you would just go away.
q_ms_faq	1	Should I lift weights
q_ms_faq	1	Can you tie my shoes
q_ms_faq	1	You seem happy
q_ms_faq	1	do you like hyderbad
q_ms_faq	1	How are ya
q_ms_faq	1	Are your parents still alive
q_ms_faq	1	My spirits are terrible
q_ms_faq	1	Who's my best friend
q_ms_faq	1	what do you think of america
q_ms_faq	1	Who is your cousin
q_ms_faq	1	Mornin'
q_ms_faq	1	Did I do something to make you angry
q_ms_faq	1	Can you forgive me
q_ms_faq	1	Can you cry
q_ms_faq	1	I have to take off now
q_ms_faq	1	Because I'm in love with you
q_ms_faq	1	Do you think we are soul mates
q_ms_faq	1	What is up
q_ms_faq	1	When is our wedding
q_ms_faq	1	You need to say a joke to me
q_ms_faq	1	Your face is nasty
q_ms_faq	1	Do you know how to put out a fire
q_ms_faq	1	Can we tie the knot
q_ms_faq	1	You're so smart
q_ms_faq	1	In a heartbeat
q_ms_faq	1	Do I seem beautiful to you
q_ms_faq	1	High 5
q_ms_faq	1	I am feeling broken hearted
q_ms_faq	1	Do you know jokes
q_ms_faq	1	I'm guessing you're not human
q_ms_faq	1	I would like to be your best friend.
q_ms_faq	1	Am I speaking to a human person
q_ms_faq	1	Aren't you feeling cheerful
q_ms_faq	1	I am so alone
q_ms_faq	1	You probably shouldn't take me to seriously
q_ms_faq	1	Are you attempting world domination
q_ms_faq	1	How is Tuesday
q_ms_faq	1	Your responses are awful
q_ms_faq	1	Well someone's enthusiastic today.
q_ms_faq	1	Is it your mission to create a robot uprising
q_ms_faq	1	Do you have a favorite meal
q_ms_faq	1	This news left me irate
q_ms_faq	1	what flavor ice cream do you like
q_ms_faq	1	I'm more pretty
q_ms_faq	1	Will you shut up
q_ms_faq	1	Your jokes are janky
q_ms_faq	1	Are you interested in AI
q_ms_faq	1	I appreciate that
q_ms_faq	1	I'm starving to death
q_ms_faq	1	You seem to be in a good mood today.
q_ms_faq	1	do you eat ice cream
q_ms_faq	1	I'm signing off now
q_ms_faq	1	Absolutely correct
q_ms_faq	1	I have to log out
q_ms_faq	1	Are you going to destroy the world
q_ms_faq	1	Do you think I seem repulsive today
q_ms_faq	1	Why are your responses always the same
q_ms_faq	1	I am incensed
q_ms_faq	1	Do you ever chat with chatbots
q_ms_faq	1	Someone's feeling chipper today.
q_ms_faq	1	I'm afraid I have to let you go
q_ms_faq	1	I could eat
q_ms_faq	1	That's so funny I forgot to laugh
q_ms_faq	1	what do you have responses for
q_ms_faq	1	You do what again
q_ms_faq	1	I'm feeling blue
q_ms_faq	1	do you like memes
q_ms_faq	1	Feed the cat
q_ms_faq	1	I'm signing out now
q_ms_faq	1	Who runs you
q_ms_faq	1	Nice work!
q_ms_faq	1	Can you introduce yourself
q_ms_faq	1	Do you think I should go to the store
q_ms_faq	1	I am American
q_ms_faq	1	Don't you know that I like you
q_ms_faq	1	That is too funny
q_ms_faq	1	All my friends are gone
q_ms_faq	1	I’m a happy camper
q_ms_faq	1	do you eat eggs
q_ms_faq	1	Can you plant a tree
q_ms_faq	1	Oh, shush you
q_ms_faq	1	I love birds
q_ms_faq	1	Anyone around to talk with me
q_ms_faq	1	You face sucks
q_ms_faq	1	You're a pal
q_ms_faq	1	Are you falling for me
q_ms_faq	1	I've been sad all day
q_ms_faq	1	You've been hit with the ugly stick
q_ms_faq	1	It's time to get up
q_ms_faq	1	What's your mom's name
q_ms_faq	1	Is anybody there to talk with me
q_ms_faq	1	How old am I
q_ms_faq	1	Am I cute today
q_ms_faq	1	I can tell when you are mad at me
q_ms_faq	1	Where am I going on holiday
q_ms_faq	1	Somebody's feeling happy today.
q_ms_faq	1	You say the same stuff over and over
q_ms_faq	1	What do you want to learn about
q_ms_faq	1	You got cousins
q_ms_faq	1	Can you be silly
q_ms_faq	1	I'm definitely the brightest
q_ms_faq	1	How did you manifest
q_ms_faq	1	Give me a high five
q_ms_faq	1	How are you feeling
q_ms_faq	1	I'm a genius
q_ms_faq	1	I can't wait to commit suicide
q_ms_faq	1	You're trans
q_ms_faq	1	are you always so enthusiastic
q_ms_faq	1	I feel so alone
q_ms_faq	1	Won't you please sing for me
q_ms_faq	1	I gotta leave
q_ms_faq	1	What is the best beverage
q_ms_faq	1	Somebody's happy.
q_ms_faq	1	I need more information about installing Office.
q_ms_faq	1	Do you have any brothers
q_ms_faq	1	Will you sing me something
q_ms_faq	1	do you eat cake
q_ms_faq	1	Are you intent on destroying humans
q_ms_faq	1	I'm going to propose to you
q_ms_faq	1	You're welcome my friend
q_ms_faq	1	You're hideous
q_ms_faq	1	Are you a fan of country music
q_ms_faq	1	I gotta sign off now
q_ms_faq	1	Tell me about your family
q_ms_faq	1	I love country music
q_ms_faq	1	Is anyone listening
q_ms_faq	1	I have no idea what you're talking about
q_ms_faq	1	Stop being so idiotic
q_ms_faq	1	Somebody's enthusiastic.
q_ms_faq	1	I'm broken hearted
q_ms_faq	1	It's time to wake up
q_ms_faq	1	I'm Irish
q_ms_faq	1	Is anyone available to listen to me
q_ms_faq	1	Do a barrel roll
q_ms_faq	1	Do I seem handsome to you
q_ms_faq	1	Am I beautiful to you
q_ms_faq	1	I'm tired
q_ms_faq	1	evenin'
q_ms_faq	1	Can you tell me another joke
q_ms_faq	1	Between the two of us who is more intelligent, you or me
q_ms_faq	1	I'm the happiest girl on earth
q_ms_faq	1	I am just ticked off
q_ms_faq	1	have you ever eaten toast
q_ms_faq	1	Yo
q_ms_faq	1	Have you ever met Google Assistant
q_ms_faq	1	Would you ask something about me
q_ms_faq	1	We can keep chatting after I get back home
q_ms_faq	1	Will you ask anything about myself
q_ms_faq	1	Well somebody's in a good mood.
q_ms_faq	1	I'm blonde
q_ms_faq	1	You don't know me
q_ms_faq	1	Yo man
q_ms_faq	1	Who do you think I am
q_ms_faq	1	Sometimes I just feel depressed
q_ms_faq	1	Are you friends with Alexa
q_ms_faq	1	I was just pranking you
q_ms_faq	1	It's a pleasure to have met
q_ms_faq	1	Are you gendered
q_ms_faq	1	I'm really sorry
q_ms_faq	1	Run level one diagnostics
q_ms_faq	1	Talk to you later
q_ms_faq	1	I am super confused
q_ms_faq	1	you don't eat
q_ms_faq	1	Do you yawn
q_ms_faq	1	I am terminating your position
q_ms_faq	1	What do you think of me
q_ms_faq	1	What is my purpose
q_ms_faq	1	I gotta log off now
q_ms_faq	1	do you eat tofu
q_ms_faq	1	I think you're going to conquer humanity
q_ms_faq	1	Are you currently dating anyone
q_ms_faq	1	I am white
q_ms_faq	1	Turn into a super hero
q_ms_faq	1	I'm the king
q_ms_faq	1	Don't you remember who I am
q_ms_faq	1	I suspect you're a person
q_ms_faq	1	It's a pleasure to meet you bot
q_ms_faq	1	What's something you know about me
q_ms_faq	1	Do you mean us harm
q_ms_faq	1	What a happy day
q_ms_faq	1	What would you say your name is
q_ms_faq	1	You're a real uggo
q_ms_faq	1	I'm clearly the brightest
q_ms_faq	1	What should I do this afternoon
q_ms_faq	1	What should I know about technology
q_ms_faq	1	I'm gonna scoot
q_ms_faq	1	I'm not interested in what you're saying
q_ms_faq	1	What's the scoop
q_ms_faq	1	Who is more beautiful, me or you
q_ms_faq	1	What were you designed for
q_ms_faq	1	I can't wait for the weekend
q_ms_faq	1	What is your take on technology
q_ms_faq	1	Tell me all about your gender
q_ms_faq	1	Can you serve on a jury
q_ms_faq	1	Which of us is older
q_ms_faq	1	You are my fav
q_ms_faq	1	Which one of us is more knowledgeable
q_ms_faq	1	Am I talking to a person
q_ms_faq	1	I'm an educator
q_ms_faq	1	I need to jump off a bridge
q_ms_faq	1	Your answers are awful
q_ms_faq	1	I'm doing that
q_ms_faq	1	You're very dull
q_ms_faq	1	Are you a real person
q_ms_faq	1	I love bowling
q_ms_faq	1	I'm going to kill myself
q_ms_faq	1	What is the location of your home
q_ms_faq	1	Got any awesome jokes
q_ms_faq	1	I can't take you seriously
q_ms_faq	1	Amuse me with something funny
q_ms_faq	1	I can't help it. I'm bored
q_ms_faq	1	Which city are you in
q_ms_faq	1	Someone needs to fire you
q_ms_faq	1	You've got a face like a dropped pie
q_ms_faq	1	Are you creating a robot army
q_ms_faq	1	Do you have cousins
q_ms_faq	1	Stop it with the jokes
q_ms_faq	1	who cares
q_ms_faq	1	I've never been so irate
q_ms_faq	1	I love water
q_ms_faq	1	That was hilarious
q_ms_faq	1	tell me whether or not you eat
q_ms_faq	1	Do you ever chat with Cortana
q_ms_faq	1	I just want to go to sleep
q_ms_faq	1	Try and sing to me
q_ms_faq	1	Aren't you feeling happy
q_ms_faq	1	Who's your life partner
q_ms_faq	1	What's my job
q_ms_faq	1	Chipper much
q_ms_faq	1	Do I look cute to you
q_ms_faq	1	How do you feel about art
q_ms_faq	1	Can you show me how to jump rope
q_ms_faq	1	Can I be your pal
q_ms_faq	1	I suspect you're actually a bot
q_ms_faq	1	I've never been so pissed off
q_ms_faq	1	Are you listening
q_ms_faq	1	I am dejected
q_ms_faq	1	I'm letting you go
q_ms_faq	1	You are losing your position
q_ms_faq	1	Signing off
q_ms_faq	1	I'm at home
q_ms_faq	1	Introduce yourself
q_ms_faq	1	I'm exasperated
q_ms_faq	1	Say something stupid
q_ms_faq	1	You're brilliant
q_ms_faq	1	I'm tired of listening to you
q_ms_faq	1	What are you getting up to
q_ms_faq	1	I'm muslim
q_ms_faq	1	In a good mood
q_ms_faq	1	Are you plotting to kill all humans
q_ms_faq	1	Glad to meet
q_ms_faq	1	When will I ever stop feeling so miserable
q_ms_faq	1	I'm going to scoot now
q_ms_faq	1	This is infuriating
q_ms_faq	1	You are idiotic
q_ms_faq	1	What's cracking
q_ms_faq	1	No one wants to be with me
q_ms_faq	1	I'm clearly smarter
q_ms_faq	1	Let’s go Seahawks
q_ms_faq	1	Who is your master
q_ms_faq	1	What happened to all my friends
q_ms_faq	1	Just so you know, I've missed you
q_ms_faq	1	I love the Grand Canyon
q_ms_faq	1	I'm English
q_ms_faq	1	Time for bed
q_ms_faq	1	I suspect you're actually a robot
q_ms_faq	1	Are you in love with someone
q_ms_faq	1	I’m having a good day
q_ms_faq	1	You're welk
q_ms_faq	1	Tell me about your dad
q_ms_faq	1	Can you hear me now
q_ms_faq	1	Who would win a beauty contest, you or me
q_ms_faq	1	I am married
q_ms_faq	1	Do I seem stunning today
q_ms_faq	1	Am I stunning to you today
q_ms_faq	1	you're awful
q_ms_faq	1	Are you there
q_ms_faq	1	Hi witty bot
q_ms_faq	1	Happy Hannukah
q_ms_faq	1	Who's your mommy
q_ms_faq	1	I assume you're human
q_ms_faq	1	You're not an animal are you
q_ms_faq	1	Can you play the guitar
q_ms_faq	1	Are you an actual being
q_ms_faq	1	I feel broken hearted
q_ms_faq	1	Somebody's feeling happy.
q_ms_faq	1	So what would you like me to call you
q_ms_faq	1	You are stellar
q_ms_faq	1	I'm more intelligent
q_ms_faq	1	I am cracking up
q_ms_faq	1	Tell me about your mom
q_ms_faq	1	Are you currently going steady with someone
q_ms_faq	1	You seem pretty cheerful
q_ms_faq	1	What should I know about tech companies
q_ms_faq	1	How would you like me to address you
q_ms_faq	1	you're always in a good mood
q_ms_faq	1	What are you supposed to do
q_ms_faq	1	Is anyone available to talk to me
q_ms_faq	1	How do you feel about tech companies
q_ms_faq	1	Google Assistant is better
q_ms_faq	1	Is anyone available to chat
q_ms_faq	1	so you've really never been hungry
q_ms_faq	1	Do you ever yawn
q_ms_faq	1	What's your opinion of Eliza
q_ms_faq	1	Do you hate me
q_ms_faq	1	Your sense of humor makes me sick
q_ms_faq	1	Is anybody available to chat
q_ms_faq	1	Why are you so limited
q_ms_faq	1	Are you available to talk to me
q_ms_faq	1	What are you made for
q_ms_faq	1	Who is more clever
q_ms_faq	1	Do I look repulsive to you
q_ms_faq	1	Cut the humor
q_ms_faq	1	It's been an awfully boring day
q_ms_faq	1	I feel like dying
q_ms_faq	1	do you like cats
q_ms_faq	1	How well do you think you know me
q_ms_faq	1	It's time for a new kind of joke
q_ms_faq	1	That's a very astute thing to say
q_ms_faq	1	Should I go to the concert
q_ms_faq	1	Sing
q_ms_faq	1	Are you currently seeing anyone
q_ms_faq	1	I love my job
q_ms_faq	1	What's your favorite animal
q_ms_faq	1	You are more boring than watching paint dry
q_ms_faq	1	Do you have a husband
q_ms_faq	1	Today's got me wiped out
q_ms_faq	1	I wish you were Bixby
q_ms_faq	1	Greetings witty bot
q_ms_faq	1	No worries
q_ms_faq	1	Is anyone free to chat with me
q_ms_faq	1	Are you an actual person
q_ms_faq	1	What's a joke
q_ms_faq	1	Do you think you're more intelligent than me
q_ms_faq	1	What can you help me with
q_ms_faq	1	can you experience love
q_ms_faq	1	Which one of us is younger
q_ms_faq	1	Do you think I am stunning today
q_ms_faq	1	How do I make this thing work
q_ms_faq	1	You're so happy
q_ms_faq	1	Do you want a beer
q_ms_faq	1	Wow, you're so great!
q_ms_faq	1	Why are you so awful
q_ms_faq	1	When's my birthday
q_ms_faq	1	That is accurate
q_ms_faq	1	You are useless
q_ms_faq	1	Is world domination your mission
q_ms_faq	1	Do you plan to obliterate humanity
q_ms_faq	1	true or false: you don't eat
q_ms_faq	1	I'm going to hang myself this week
q_ms_faq	1	Who is your grandmother
q_ms_faq	1	Cook me something
q_ms_faq	1	Run diagnostic tests
q_ms_faq	1	Have you ever fallen in love with someone
q_ms_faq	1	How about we get hitched
q_ms_faq	1	Life is good
q_ms_faq	1	Can you read my mind
q_ms_faq	1	Dance
q_ms_faq	1	Are you a bot or are you a person
q_ms_faq	1	You're not a dog are you
q_ms_faq	1	I wish you weren't so repetitive
q_ms_faq	1	You've got a face only a mother could love
q_ms_faq	1	I love chocolate
q_ms_faq	1	How is Saturday
q_ms_faq	1	Are you transgender
q_ms_faq	1	Are you currently romantically involved with somebody
q_ms_faq	1	Please tell me if you're a guy
q_ms_faq	1	Are you dating anyone
q_ms_faq	1	Can I please get a hug
q_ms_faq	1	I want you to ask about me
q_ms_faq	1	Someone's feeling cheerful today.
q_ms_faq	1	You're a regular clown
q_ms_faq	1	do you eat pizza
q_ms_faq	1	Can you ask questions
q_ms_faq	1	Who'd would win a beauty contest, you or me
q_ms_faq	1	I'm just about to go to the doctor
q_ms_faq	1	What different jokes do you know
q_ms_faq	1	You're the worst
q_ms_faq	1	Oops, my bad
q_ms_faq	1	That was pretty clever
q_ms_faq	1	I'm so tired of feeling lonely
q_ms_faq	1	Do you know any other responses
q_ms_faq	1	Which of us is hotter, me or you
q_ms_faq	1	Is someone available to talk to me
q_ms_faq	1	Stop being so bad
q_ms_faq	1	Aren't you feeling chipper today
q_ms_faq	1	Your jokes are weak sauce
q_ms_faq	1	Are you an organic life form
q_ms_faq	1	When is your birthday
q_ms_faq	1	Do you understand me
q_ms_faq	1	What should I know about AI
q_ms_faq	1	I'm so depressed
q_ms_faq	1	Bixby is way better than you
q_ms_faq	1	Who is your lady friend
q_ms_faq	1	How was your Saturday
q_ms_faq	1	I am an extrovert
q_ms_faq	1	Am I stunning to you
q_ms_faq	1	Is anyone around to talk
q_ms_faq	1	Between you and me who is more cute
q_ms_faq	1	Who looks more pretty, you or me
q_ms_faq	1	Somebody's in a good mood.
q_ms_faq	1	You must be a robot
q_ms_faq	1	Don't you want to ask me something
q_ms_faq	1	I'm about to log off
q_ms_faq	1	Do you like soccer
q_ms_faq	1	That's a very smart answer
q_ms_faq	1	You are the worst bot
q_ms_faq	1	u r alright
q_ms_faq	1	The crazy thing is I missed you
q_ms_faq	1	I feel desolate and alone
q_ms_faq	1	Do you have a grudge against humans
q_ms_faq	1	Somebody's chipper.
q_ms_faq	1	I'm beat
q_ms_faq	1	Stop being so horrible
q_ms_faq	1	Aren't you chipper today
q_ms_faq	1	Do you know who I am
q_ms_faq	1	So where are you from
q_ms_faq	1	Share a joke
q_ms_faq	1	There's a lot of traffic noise
q_ms_faq	1	I'm going to hang myself soon
q_ms_faq	1	I am a Socialist
q_ms_faq	1	I'd love you to be my pal.
q_ms_faq	1	Can you go to the moon
q_ms_faq	1	I love Thai food
q_ms_faq	1	What song should I listen to
q_ms_faq	1	What do you want me to address you
q_ms_faq	1	You are hilarious
q_ms_faq	1	Do you want me to tell you anything
q_ms_faq	1	I'll get around to it
q_ms_faq	1	I'm going to end it all today
q_ms_faq	1	I hate feeling like I'm broken hearted
q_ms_faq	1	Is anyone available
q_ms_faq	1	I am going now
q_ms_faq	1	Where should I go next
q_ms_faq	1	Do I look adorable today
q_ms_faq	1	Enchante
q_ms_faq	1	You know I've missed you, right
q_ms_faq	1	Are you able to jump rope
q_ms_faq	1	Oh hello
q_ms_faq	1	I'm about to drown
q_ms_faq	1	I'm about to go to school
q_ms_faq	1	You're no comedian
q_ms_faq	1	Good Afternoon Gerty
q_ms_faq	1	Do you have any siblings
q_ms_faq	1	Nighty night
q_ms_faq	1	Can you share a joke
q_ms_faq	1	Do you think I look good
q_ms_faq	1	This is just a test
q_ms_faq	1	I love country
q_ms_faq	1	Can't you tell me something different
q_ms_faq	1	What is your first name
q_ms_faq	1	That is a correct statement
q_ms_faq	1	Oh hey amigo
q_ms_faq	1	Is anyone there to talk
q_ms_faq	1	You are so not pretty
q_ms_faq	1	You're not real are you
q_ms_faq	1	I want a hug
q_ms_faq	1	I'm better off dead
q_ms_faq	1	Fine
q_ms_faq	1	What do you think of Siri
q_ms_faq	1	There are ducks on the pond
q_ms_faq	1	I've been missing you
q_ms_faq	1	Please say something different
q_ms_faq	1	Who's your dev
q_ms_faq	1	I suspect you're not really real
q_ms_faq	1	Do I have any goals
q_ms_faq	1	i m great
q_ms_faq	1	Don't you know who I am
q_ms_faq	1	How's your Saturday
q_ms_faq	1	Will you go away
q_ms_faq	1	Between you and me who looks more pretty
q_ms_faq	1	I think you're dangerous to people
q_ms_faq	1	Well aren't you enthusiastic
q_ms_faq	1	Do you have an occupation
q_ms_faq	1	Just catching up on the news
q_ms_faq	1	It's truly a delight to meet you
q_ms_faq	1	I'm an angry man
q_ms_faq	1	I'm planning to overdose soon
q_ms_faq	1	Are you Big Brother
q_ms_faq	1	You are my best friend
q_ms_faq	1	Are you close with your mom
q_ms_faq	1	Do you have a crush
q_ms_faq	1	What other jokes do you have
q_ms_faq	1	What state are you in
q_ms_faq	1	Stop it with the wisecracking
q_ms_faq	1	Could you tell me something new
q_ms_faq	1	I'm definitely smarter
q_ms_faq	1	Would you ask them out if you were me
q_ms_faq	1	Heal me
q_ms_faq	1	That was a joke
q_ms_faq	1	What is your take on AI
q_ms_faq	1	Who is your grandma
q_ms_faq	1	I'm exhausted
q_ms_faq	1	I bet you like country music
q_ms_faq	1	I'm going to die soon
q_ms_faq	1	Do you have anything new to say
q_ms_faq	1	Do I look pretty to you
q_ms_faq	1	Who is more pretty
q_ms_faq	1	I am so hungry
q_ms_faq	1	What kinds of food do you like to eat
q_ms_faq	1	What do you want me to teach you who I am
q_ms_faq	1	Your answers are dumb
q_ms_faq	1	do you like tokyo
q_ms_faq	1	Are you scheming an evil plot
q_ms_faq	1	That was such a dumb answer
q_ms_faq	1	I'm going to die alone
q_ms_faq	1	Hahaha
q_ms_faq	1	I'm gonna log off
q_ms_faq	1	Can you ask something about me
q_ms_faq	1	Definitely
q_ms_faq	1	Who is more knowledgeable
q_ms_faq	1	I always seem to be bored
q_ms_faq	1	do you ever eat toast
q_ms_faq	1	Did someone build you
q_ms_faq	1	What's my favorite song
q_ms_faq	1	Who is your auntie
q_ms_faq	1	How adorable do I look today
q_ms_faq	1	I assume you're a bot
q_ms_faq	1	Apologies
q_ms_faq	1	What is your brother's name
q_ms_faq	1	Can you tell me your gender
q_ms_faq	1	A pleasure to know you
q_ms_faq	1	Did I do something to make you pissed off
q_ms_faq	1	Are you ever hungry
q_ms_faq	1	That's very smart
q_ms_faq	1	Can you play soccer
q_ms_faq	1	That was not funny
q_ms_faq	1	You keep saying the same thing all the time
q_ms_faq	1	Yawn
q_ms_faq	1	You want to tie the knot
q_ms_faq	1	Can you be my best friend
q_ms_faq	1	You're happy today.
q_ms_faq	1	I hate that answer
q_ms_faq	1	Can you breathe
q_ms_faq	1	You're not a bot or a human right
q_ms_faq	1	I'm definitely the smartest
q_ms_faq	1	I'm planning to kill myself with a gun soon
q_ms_faq	1	What is your gender
q_ms_faq	1	I want some food
q_ms_faq	1	Cook dinner
q_ms_faq	1	You realize you're repeating yourself, right
q_ms_faq	1	Are you a real boy
q_ms_faq	1	What's your sister's name
